"","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","gene","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y"
"711",6.57866713178582e-39,-0.362187116589309,0.743,0.734,2.40785795690493e-34,"PNRC1",0.000491733556064997,0.217987568951067,0.743,0.861,1
"712",6.95878121395458e-39,-0.286576624885681,0.861,0.856,2.54698351211951e-34,"KIF1B",2.5340015670532e-96,-0.312870031234194,0.861,0.978,9.27469913557143e-92
"713",7.2599223665995e-39,-0.339268891149834,0.425,0.54,2.65720418539908e-34,"MTRNR2L12",8.50349609806586e-38,0.011023177868153,0.425,0.639,3.11236460685309e-33
"714",1.01003733280919e-38,-0.14636335622732,0.996,0.996,3.69683764181493e-34,"RPL27A",0.905729166643661,0.0325555739327954,0.996,1,1
"715",1.07733387428681e-38,0.271464310628972,0.806,0.656,3.94314971327715e-34,"NAA38",1.4167531733599e-11,-0.0846149100851872,0.806,0.939,5.18545828981459e-07
"716",1.56155126724986e-38,0.25396965385261,0.848,0.724,5.7154337932612e-34,"SLC25A5",0.0774188667199259,0.0289556068270604,0.848,0.951,1
"717",1.75118297403988e-38,0.361705630807304,0.719,0.573,6.40950480328337e-34,"HAX1",8.49602770055665e-28,0.396596684087919,0.719,0.83,3.10963109868074e-23
"718",1.91429525852465e-38,0.30428217420237,0.798,0.652,7.00651207572608e-34,"BAG1",2.93357315771418e-134,-0.459952336481437,0.798,0.964,1.07371711145497e-129
"719",2.09189705674611e-38,0.331784222746187,0.908,0.961,7.65655241739643e-34,"MYO9A",0,2.54141193529254,0.908,0.822,0
"720",2.50623977066036e-38,0.409074793323314,0.236,0.131,9.17308818459399e-34,"KPNA2",7.69307275916266e-51,-0.301583095051546,0.236,0.415,2.81574156058113e-46
"721",3.1905942225662e-38,0.200664788768901,0.981,0.941,1.16778939140146e-33,"RPS17",1.8942695711833e-152,0.416784763015074,0.981,0.996,6.93321605748801e-148
"722",3.42343247671588e-38,0.32404259902431,0.606,0.423,1.25301052080278e-33,"MRPL14",1.08949193380614e-51,-0.290540127176676,0.606,0.841,3.98764942692387e-47
"723",3.9954922862677e-38,-0.143780026828338,1,0.999,1.46239013169684e-33,"RPLP1",4.53890218365508e-150,0.338517314580722,1,1,1.66128358823959e-145
"724",4.46585528411181e-38,-0.365112941251776,0.714,0.727,1.63454769253776e-33,"CDHR1",1.01547724635553e-121,-0.443288081699961,0.714,0.93,3.71674826938586e-117
"725",5.01923661200606e-38,0.286170208797898,0.706,0.54,1.83709079236034e-33,"VPS28",0.000501203892815832,0.175560613842814,0.706,0.83,1
"726",5.86794298580349e-38,0.298473735318022,0.493,0.327,2.14772581223394e-33,"JPT1",2.87175534618073e-35,-0.23229559130882,0.493,0.716,1.05109117425561e-30
"727",6.33341551157676e-38,-0.376528003146131,0.739,0.727,2.31809341139221e-33,"ANP32A",0.000154110690821538,0.00867404569347952,0.739,0.895,1
"728",8.51401230510196e-38,-0.369157095409786,0.87,0.846,3.11621364379037e-33,"TPD52",1.55536294064934e-247,-0.596521536352927,0.87,0.988,5.69278389907064e-243
"729",9.33985436178019e-38,0.343030382422842,0.873,0.797,3.41848009495517e-33,"COX17",2.71469146163721e-37,-0.166041521040441,0.873,0.978,9.93604221873837e-33
"730",1.63250373700666e-37,-0.34310060717367,0.728,0.755,5.97512692781806e-33,"AL161757.4",1.54549790798024e-31,-0.111618703996755,0.728,0.907,5.65667689299846e-27
"731",2.1088814565988e-37,-0.485857414016771,0.627,0.637,7.71871701929727e-33,"FRMPD1",7.37636899392185e-37,-0.269309826263325,0.627,0.811,2.69982481546534e-32
"732",2.23043028753345e-37,0.291256920060352,0.728,0.552,8.16359789540119e-33,"RAB14",0.00014604053356929,-0.00561205263747366,0.728,0.889,1
"733",4.20513333780088e-37,0.325036386948128,0.63,0.456,1.5391208529685e-32,"CAMLG",0.0090652962252683,0.0496544982611697,0.63,0.793,1
"734",5.20552976304328e-37,0.588614510256702,0.242,0.14,1.90527594857147e-32,"IGFBP2",2.85559620372575e-36,1.42455201002608,0.242,0.169,1.04517676652566e-31
"735",5.75948340582529e-37,0.246961552323097,0.916,0.811,2.10802852136611e-32,"RPL36A",6.07243775798292e-29,0.255504008133847,0.916,0.97,2.22257294379933e-24
"736",6.51296250264226e-37,-0.577070410744372,0.514,0.536,2.38380940559209e-32,"TOP2B",3.57715208899857e-07,0.0256317661859142,0.514,0.684,0.0130927343609437
"737",8.92903614625237e-37,0.306472413152338,0.599,0.424,3.26811651988983e-32,"USP33",3.8886272640348e-18,-0.0779954301851684,0.599,0.808,1.42327646490938e-13
"738",1.43855333886513e-36,0.310844734007502,0.695,0.527,5.26524907558027e-32,"TECR",0.000508981345954436,0.0231997049462973,0.695,0.86,1
"739",7.9348847597116e-36,0.336222273880568,0.616,0.45,2.90424717090204e-31,"DUT",5.04252350741172e-06,0.307659881435514,0.616,0.733,0.184561402894776
"740",1.11034922422492e-35,0.409832510553587,0.623,0.471,4.06398919558563e-31,"DARS",3.00086858619949e-09,0.489529467875289,0.623,0.741,0.000109834791123487
"741",1.26367344174785e-35,0.299627829065998,0.66,0.493,4.62517116414132e-31,"TULP4",8.69028501953351e-09,-0.0337896855889963,0.66,0.835,0.000318073121999946
"742",3.69095520015724e-35,-0.774544696579235,0.358,0.412,1.35092651280955e-30,"PSD3",0,-1.35338716068354,0.358,0.765,0
"743",4.03371217487467e-35,0.227104084993131,0.84,0.72,1.47637899312588e-30,"HACD3",3.02584099958155e-54,0.355881330208055,0.84,0.918,1.10748806425684e-49
"744",4.06898486444921e-35,0.27993212819328,0.818,0.694,1.48928915023706e-30,"EIF4A1",3.67913295932369e-34,0.366491414400768,0.818,0.912,1.34659945444206e-29
"745",4.62502583217005e-35,0.183065359200777,0.999,0.996,1.69280570483256e-30,"RPS14",2.75148202706237e-09,0.0926198706389716,0.999,1,0.00010070699367251
"746",1.11465725205059e-34,-0.372389724599043,0.698,0.702,4.07975700823035e-30,"SLC16A1",1.56306044023214e-13,0.363258882193063,0.698,0.802,5.72095751729365e-09
"747",1.13281132569221e-34,0.303650453473969,0.731,0.568,4.14620273316607e-30,"ARPP19",0.0954896007046881,0.136300361225546,0.731,0.872,1
"748",1.44879743500902e-34,-0.289089542606614,0.835,0.835,5.30274349187653e-30,"SRRM4",3.06931011190844e-91,-0.36201794656177,0.835,0.97,1.12339819405961e-86
"749",1.93224502501099e-34,-0.308034103724641,0.819,0.807,7.07221001604274e-30,"WSB1",3.11501549216854e-242,-0.592216280702677,0.819,0.972,1.14012682028861e-237
"750",2.2326012079479e-34,0.29532397640769,0.565,0.398,8.17154368121012e-30,"TCTEX1D2",7.71021310407128e-21,-0.0958262384741323,0.565,0.773,2.82201509822113e-16
"751",2.50662927958408e-34,0.335749649868321,0.706,0.571,9.17451382620571e-30,"NDUFAF3",0.480102007312427,0.159335612596924,0.706,0.871,1
"752",6.77829291133975e-34,0.343367553773708,0.747,0.605,2.48092298847946e-29,"HSP90B1",0.542523436016325,0.106087237255751,0.747,0.876,1
"753",1.31986402357623e-33,0.283561867908776,0.721,0.554,4.83083431269136e-29,"PSMA3",1.59070282323233e-34,0.399817415037964,0.721,0.811,5.82213140331267e-30
"754",1.60179651948266e-33,0.299240618532154,0.691,0.526,5.86273544095849e-29,"ARF1",0.428033790172161,0.0518523257724302,0.691,0.834,1
"755",2.48911697178466e-33,0.20931274017119,0.879,0.774,9.11041702842903e-29,"ATP2B1",5.62750757769879e-117,-0.357494947480418,0.879,0.984,2.05972404851354e-112
"756",2.61676679369604e-33,-0.48019153861481,0.627,0.643,9.57762814160686e-29,"SIK2",3.90136711261816e-11,0.335209963453109,0.627,0.689,1.42793937688937e-06
"757",2.93056724378919e-33,0.297360950139865,0.704,0.549,1.07261691689928e-28,"MRPL33",0.261143479359164,0.148583433957276,0.704,0.863,1
"758",3.21926148588436e-33,-0.396398906821942,0.683,0.667,1.17828189644854e-28,"PCBP2",2.43321593286377e-06,-0.0374530497758101,0.683,0.856,0.0890581363587467
"759",5.62267702298098e-33,0.253615614645377,0.8,0.674,2.05795601718127e-28,"SSB",1.34839497458311e-55,0.406682924349073,0.8,0.89,4.93526044647166e-51
"760",6.032061548858e-33,0.231705357314643,0.912,0.819,2.20779484749752e-28,"SOD1",2.81919247091167e-17,0.206627659249475,0.912,0.972,1.03185263627838e-12
"761",7.73331737176063e-33,0.231258734672392,0.652,0.489,2.83047149123811e-28,"PKP4",6.65424484272895e-37,-0.170465173806611,0.652,0.864,2.43552015488722e-32
"762",1.84181820980668e-32,-0.744127102132757,0.359,0.409,6.74123882971342e-28,"SLC4A7",0,-1.49569261380579,0.359,0.759,0
"763",2.34169164774196e-32,0.284794751934944,0.69,0.545,8.57082559990035e-28,"CCT2",0.681177136005127,0.112229808213263,0.69,0.846,1
"764",2.45422728072354e-32,0.329551527006327,0.581,0.422,8.98271727017622e-28,"GLO1",0.0155770620163964,0.12785346239535,0.581,0.753,1
"765",3.08388174132596e-32,0.22154808798775,0.811,0.663,1.12873155614271e-27,"ZC3H15",6.87260545986649e-42,0.360322625348206,0.811,0.892,2.51544232436573e-37
"766",3.62167134076007e-32,0.366643948633888,0.64,0.477,1.32556792743159e-27,"EPB41L4A-AS1",3.95099023606992e-19,0.479524939989418,0.64,0.719,1.44610193630395e-14
"767",4.45418682735632e-32,0.321081282540902,0.841,0.759,1.63027692068068e-27,"TLCD3B",0,-0.800965284869756,0.841,0.991,0
"768",4.64539790592722e-32,-0.2121500173163,0.981,0.981,1.70026208754842e-27,"HMGN2",0,0.934422278589209,0.981,0.989,0
"769",5.6197964011343e-32,0.226368428299148,0.825,0.684,2.05690168077917e-27,"SRPK2",0.747153621612465,0.0684852716466477,0.825,0.936,1
"770",1.05549928940727e-31,0.312541873033389,0.714,0.564,3.86323294915955e-27,"SAT2",0.00717662646872246,0.0503302550943109,0.714,0.876,1
"771",1.37020281570523e-31,-0.379567015183197,0.676,0.677,5.0150793257627e-27,"ARHGEF9",3.61076603820505e-55,-0.260130289493094,0.676,0.892,1.32157647764343e-50
"772",1.46757003946074e-31,0.287748122937817,0.669,0.51,5.37145310143025e-27,"SNW1",0.123319950594819,0.0780310404187381,0.669,0.844,1
"773",1.81641854036471e-31,0.299896108638387,0.716,0.552,6.64827349958887e-27,"RNMT",2.55686334007688e-16,0.301669080539938,0.716,0.8,9.3583755110154e-12
"774",1.95453299273198e-31,-0.270136250118922,0.833,0.841,7.15378620669834e-27,"AGAP1",0,-1.1828187780831,0.833,0.988,0
"775",2.99647439585089e-31,-0.637500782244235,0.499,0.527,1.09673959362538e-26,"LMCD1-AS1",8.7265992631364e-115,-0.601808918856455,0.499,0.757,3.19402259630056e-110
"776",5.64747796359375e-31,0.31890519048539,0.676,0.526,2.06703340945495e-26,"C12orf57",0.466281497796976,0.18171767365279,0.676,0.825,1
"777",6.42344505593335e-31,0.177639896542882,0.959,0.934,2.35104512492216e-26,"DYNLL1",0.824861105513965,0.0157401741754488,0.959,0.99,1
"778",6.53971857709064e-31,0.242282660666022,0.79,0.662,2.39360239640095e-26,"DDX46",9.62955751603658e-65,0.465768451225228,0.79,0.858,3.52451434644455e-60
"779",6.71163298091148e-31,-0.118389087018591,0.999,0.997,2.45652478734341e-26,"RPS7",1.26953736630173e-21,-0.0904605706299959,0.999,1,4.64663371440096e-17
"780",7.75054787993872e-31,-0.35197390210473,0.723,0.704,2.83677802953637e-26,"VPS36",4.61849109438078e-22,-0.121654172653527,0.723,0.907,1.69041392545431e-17
"781",8.71267707663025e-31,0.2574467555989,0.594,0.425,3.18892693681744e-26,"SNRPB2",7.51996747124148e-33,0.541579359096375,0.594,0.659,2.75238329414909e-28
"782",9.70709196545628e-31,0.370542282348572,0.606,0.478,3.55289273027665e-26,"TUBB3",5.45665487828602e-180,-0.737777022635875,0.606,0.871,1.99719025200147e-175
"783",1.01903945608548e-30,-0.595590410319533,0.513,0.553,3.72978631321846e-26,"KCNQ1OT1",6.01978183463146e-82,-0.498191327050984,0.513,0.742,2.20330034929346e-77
"784",1.16117979293624e-30,0.680473238969732,0.41,0.294,4.25003416012594e-26,"NEAT1",1.27729677034876e-27,1.02060639682138,0.41,0.372,4.67503390915349e-23
"785",1.17845987607058e-30,0.279715496449434,0.651,0.492,4.31328099240593e-26,"PDIA3",4.95948595866745e-25,0.443066525343035,0.651,0.732,1.81522145573187e-20
"786",1.58528237311471e-30,0.482569705222291,0.172,0.097,5.80229201383716e-26,"PTPRD",9.18792299618355e-132,-0.881977722187998,0.172,0.406,3.36287169583314e-127
"787",1.86300290897672e-30,0.3261153847199,0.352,0.233,6.81877694714569e-26,"NHSL1",1.23397187533177e-27,-0.0739926680742952,0.352,0.53,4.5164604609018e-23
"788",2.08216871391279e-30,0.292308043534468,0.659,0.503,7.6209457097922e-26,"PDCD5",5.7081878235809e-08,0.293597381646432,0.659,0.79,0.00208925382530884
"789",2.49596241307402e-30,-0.302457803541363,0.791,0.789,9.13547202809223e-26,"NBEA",0,-0.9262735742353,0.791,0.981,0
"790",2.68271729012821e-30,0.276278836606188,0.667,0.511,9.81901355359825e-26,"PSMC6",4.02252502612693e-15,0.331844242852733,0.667,0.781,1.47228438481272e-10
"791",5.05915526742937e-30,0.245160574463193,0.796,0.638,1.85170141943182e-25,"COMMD6",8.19832582829464e-07,-0.0359085239251722,0.796,0.935,0.0300066923641412
"792",6.37726439920133e-30,0.204091527364135,0.887,0.802,2.33414254275168e-25,"SERBP1",0.073625488840799,0.0145179539344147,0.887,0.981,1
"793",8.76486790252068e-30,0.160196538480426,0.844,0.705,3.20802930100159e-25,"LDHA",2.48256043319544e-41,0.445375547345779,0.844,0.86,9.08641944153864e-37
"794",1.5403843455208e-29,0.237236740358498,0.601,0.436,5.63796074304068e-25,"NDUFS1",2.02570755521615e-36,-0.215932232691422,0.601,0.82,7.41429222284663e-32
"795",1.95379781617593e-29,0.254522829208019,0.593,0.434,7.15109538698553e-25,"SKA2",1.483178470798e-08,0.341881168148471,0.593,0.704,0.000542858152096777
"796",2.00292201953644e-29,0.243758537898598,0.688,0.527,7.33089488370533e-25,"RHOA",7.29709760385411e-26,0.407155109609145,0.688,0.789,2.67081069398664e-21
"797",2.75896018531867e-29,-0.400277513878687,0.647,0.638,1.00980701742849e-24,"RAB28",2.04548130850575e-09,-0.0246544785056988,0.647,0.826,7.48666613726189e-05
"798",2.93538261022578e-29,-0.412833297848812,0.624,0.636,1.07437938916874e-24,"POU2F1",9.92495412596054e-06,0.298650117551898,0.624,0.74,0.363263245964282
"799",3.52193768939003e-29,0.301552311755269,0.863,0.793,1.28906441369365e-24,"AC055733.2",4.0938120701415e-106,0.611852156973706,0.863,0.862,1.49837615579249e-101
"800",3.54697580679749e-29,0.266175365942466,0.614,0.45,1.29822861504595e-24,"CLTC",1.45451494921673e-34,-0.207474370540062,0.614,0.828,5.32367016562814e-30
"801",4.81882971877546e-29,0.259560193935047,0.68,0.515,1.76373986536901e-24,"SNX3",0.636864970476106,0.123611789403988,0.68,0.84,1
"802",6.02335779702785e-29,0.270226886767426,0.666,0.508,2.20460918729016e-24,"RNH1",0.0992660169162107,0.147615989272048,0.666,0.817,1
"803",6.18089057541954e-29,0.278001392120402,0.656,0.501,2.26226775950931e-24,"EPRS",3.13273117990663e-07,-0.0130877455355479,0.656,0.841,0.0114661093915763
"804",8.11999058515052e-29,0.218979422186518,0.885,0.789,2.97199775407094e-24,"DAAM1",8.28552232626892e-25,-0.107655297628406,0.885,0.972,3.03258402663769e-20
"805",1.3854803331313e-28,0.267607364995745,0.634,0.474,5.07099656729389e-24,"CALM3",2.54706383797479e-16,-0.0864297330990439,0.634,0.835,9.32250835337153e-12
"806",1.65799702925725e-28,0.174370095077641,0.997,0.994,6.06843492678446e-24,"RPS19",5.16910376368362e-18,0.123947899541709,0.997,1,1.89194366854584e-13
"807",2.03725217333279e-28,-0.277699527586976,0.856,0.83,7.45654667961536e-24,"DYNC1I2",1.59577586249973e-90,0.485541466970823,0.856,0.913,5.84069923433528e-86
"808",2.42246525424269e-28,0.234211971989383,0.551,0.392,8.86646507705369e-24,"EIF3A",0.725801120854523,0.185432010921376,0.551,0.691,1
"809",2.77395059291613e-28,0.247386475273904,0.712,0.552,1.01529365651323e-23,"PSMA4",4.81649135103382e-16,0.299483729691335,0.712,0.821,1.76288399939189e-11
"810",3.75661666511794e-28,-0.296281357148585,0.794,0.795,1.37495926559982e-23,"TMEM244",6.01222411505881e-89,0.595811506414893,0.794,0.857,2.20053414835268e-84
"811",4.65506338155825e-28,0.117545352421856,0.998,0.993,1.70379974828413e-23,"RPS9",4.95606949993479e-21,0.110869882709872,0.998,1,1.81397099767113e-16
"812",4.75937454688104e-28,-0.263081054037211,0.817,0.809,1.74197867790393e-23,"RALGPS2",2.3138404897399e-06,0.00725018134790978,0.817,0.942,0.0846888757649701
"813",6.34139630863464e-28,0.255835879510801,0.549,0.397,2.32101446292337e-23,"PCNX4",1.66819860772257e-24,-0.132743132040121,0.549,0.747,6.10577372412537e-20
"814",8.72456522362942e-28,0.241201395928438,0.743,0.596,3.1932781175006e-23,"DDT",1.29440949096191e-56,-0.258821289152489,0.743,0.93,4.7376681778697e-52
"815",1.12336883500924e-27,-0.307103583662273,0.803,0.78,4.11164227301733e-23,"NCOA1",2.54815478898699e-10,0.216367896830445,0.803,0.898,9.32650134317127e-06
"816",1.7399583231873e-27,0.206252850267161,0.847,0.701,6.36842145869785e-23,"VDAC1",2.53374910296805e-121,-0.363745731667352,0.847,0.974,9.27377509177335e-117
"817",2.07617285036779e-27,0.267070215429269,0.683,0.527,7.59900024963114e-23,"BCAS2",0.000619623499306846,0.0235156665485136,0.683,0.86,1
"818",2.72141220054944e-27,0.262915090378639,0.594,0.442,9.96064079523101e-23,"RPN2",0.460695348711097,0.179699623242583,0.594,0.741,1
"819",2.94635782608088e-27,-0.45366703617531,0.595,0.602,1.07839642792386e-22,"MAB21L1",0.425743929890273,0.189846866865783,0.595,0.719,1
"820",2.97330281962684e-27,-0.153538086150959,0.981,0.985,1.08825856501162e-22,"PRDX1",3.44793625182671e-06,-0.0533883948304541,0.981,0.997,0.126197914753109
"821",3.45183137317355e-27,0.237819078372632,0.701,0.543,1.26340480089525e-22,"CTBP2",0.256075527928507,0.0687952999251374,0.701,0.858,1
"822",5.44390782704356e-27,-0.411321482876767,0.623,0.629,1.99252470377621e-22,"GPM6B",0.270489092441521,0.10351904421837,0.623,0.754,1
"823",6.67922133988481e-27,0.225453307527078,0.861,0.749,2.44466180261124e-22,"JUND",8.29722247392114e-96,0.530501324408466,0.861,0.891,3.03686639767988e-91
"824",9.45895930265049e-27,0.246036186328058,0.736,0.585,3.46207369436311e-22,"UQCRFS1",0.891867009501375,0.0828902767653346,0.736,0.885,1
"825",1.05525568299605e-26,0.245454830356803,0.656,0.5,3.86234132533383e-22,"METAP2",1.42136967217961e-05,0.242278679859906,0.656,0.784,0.52023551371446
"826",1.27223613339408e-26,0.157532519294768,0.435,0.308,4.65651147183569e-22,"CCDC144NL-AS1",2.58909148431619e-23,0.623016052689472,0.435,0.38,9.4763337417457e-19
"827",2.03302902542355e-26,-0.681532082146098,0.406,0.447,7.44108953595273e-22,"MACROD2",2.71523079928559e-82,-0.451704195545558,0.406,0.637,9.9380162484652e-78
"828",2.40106212461345e-26,-0.70501742316646,0.351,0.4,8.7881274822977e-22,"SDK1",0.93785453237656,0.342846683282398,0.351,0.4,1
"829",3.24076246915369e-26,0.248031984966659,0.765,0.633,1.18615147133494e-21,"TMEM230",0.417356856593499,0.081806084736874,0.765,0.905,1
"830",3.27511653366774e-26,-0.382512231630622,0.657,0.644,1.19872540248773e-21,"LRBA",1.77981252006812e-68,-0.345060694842168,0.657,0.865,6.51429180470134e-64
"831",5.6083273917206e-26,0.203142505104839,0.907,0.822,2.05270390864366e-21,"DEK",3.56122991605498e-15,-0.0980287630777665,0.907,0.98,1.30344576157528e-10
"832",5.91964919928997e-26,0.169412660414212,0.984,0.966,2.16665080343212e-21,"UBC",8.67925838747167e-25,0.211991290401644,0.984,0.998,3.17669536239851e-20
"833",6.60523886852586e-26,-0.298041391664644,0.873,0.867,2.41758347826915e-21,"SOX4",2.46845244087607e-173,0.785575359950601,0.873,0.879,9.0347827788505e-169
"834",8.03990697475819e-26,-0.358305008322324,0.704,0.684,2.94268635183124e-21,"SNAP25-AS1",0.293158279473109,0.065226331218315,0.704,0.831,1
"835",9.63099189503167e-26,-0.330971480525436,0.699,0.687,3.52503934350054e-21,"LYST",0.0475653410418345,0.107997956230507,0.699,0.855,1
"836",1.08197592021545e-25,0.245855750547937,0.633,0.48,3.96014006558056e-21,"MTX2",4.19481792636955e-05,0.0123904139221209,0.633,0.816,1
"837",1.17409496924139e-25,0.207966696251379,0.525,0.374,4.29730499692042e-21,"CELF1",1.29879865411864e-11,-0.030950129575913,0.525,0.717,4.75373295393965e-07
"838",1.1911269357047e-25,0.163276775517858,0.966,0.935,4.35964369737278e-21,"PFDN5",1.07106498312551e-101,-0.248022040207253,0.966,0.999,3.92020494473769e-97
"839",1.25584308117234e-25,0.193927253102855,0.862,0.734,4.59651126139889e-21,"OCIAD1",2.16204560616981e-14,0.196301441684833,0.862,0.947,7.91330312314212e-10
"840",1.43079701721918e-25,0.233821619905274,0.68,0.52,5.23686016272391e-21,"SERINC1",0.015159793824389,0.0431341882765646,0.68,0.841,1
"841",1.44429329181358e-25,0.189618316865194,0.929,0.866,5.28625787736689e-21,"RBM39",1.32465104897516e-64,0.343644179018723,0.929,0.977,4.84835530435398e-60
"842",1.48247547239917e-25,0.166485074781773,1,1,5.42600847652819e-21,"MALAT1",0,0.625580009355383,1,1,0
"843",1.49703337263865e-25,0.237305774641807,0.64,0.478,5.47929184719472e-21,"UXT",0.0158598223305683,0.0470942019554381,0.64,0.818,1
"844",1.62946529174089e-25,0.22915063033442,0.628,0.464,5.96400591430081e-21,"NDUFV1",2.53568994325933e-13,-0.0741163205616254,0.628,0.814,9.28087876132348e-09
"845",1.68044665264215e-25,0.209616298612786,0.835,0.715,6.15060279333552e-21,"RTN3",6.81133853052776e-29,-0.142808077314756,0.835,0.966,2.49301801555847e-24
"846",2.35649878326701e-25,0.233441751233616,0.708,0.556,8.62502119663559e-21,"FXR1",6.0951042629547e-09,0.256740992864961,0.708,0.832,0.000223086911128405
"847",2.62635097103963e-25,0.193323892294527,0.859,0.753,9.61270718910217e-21,"RBX1",1.43585898795815e-10,0.179232687421922,0.859,0.952,5.25538748182561e-06
"848",3.24592154283898e-25,0.242874868121422,0.602,0.459,1.18803974389449e-20,"BCLAF1",0.0347069334483514,0.223243406379026,0.602,0.74,1
"849",3.35332480467553e-25,1.08998801253688,0.058,0.022,1.22735041175929e-20,"MDK",0.862573994776043,0.671729832674342,0.058,0.061,1
"850",4.28427727756469e-25,0.251291807203326,0.853,0.739,1.56808832636145e-20,"EIF3E",1.13834407150221e-12,0.231922834002744,0.853,0.937,4.16645313610522e-08
"851",5.45858754000206e-25,0.219777963434126,0.714,0.554,1.99789762551615e-20,"PSMD7",2.73670450603961e-27,0.367067589758549,0.714,0.814,1.00166121625556e-22
"852",6.05601245637629e-25,-0.236612184980037,0.897,0.879,2.21656111915829e-20,"RERE",7.79396277415897e-53,-0.223078600059617,0.897,0.981,2.85266831496992e-48
"853",7.08917947750573e-25,0.29180678207741,0.404,0.288,2.59471058056187e-20,"CTNND2",3.9616968330232e-50,1.16550389091873,0.404,0.334,1.45002065785482e-45
"854",7.18834301294997e-25,0.218898656544532,0.729,0.586,2.63100542616982e-20,"TIMM8B",1.15236316122821e-08,-0.0620819495691434,0.729,0.893,0.000421776440641136
"855",9.25128734462228e-25,-0.419180643709148,0.551,0.563,3.3860636810052e-20,"KIAA1958",0.059643396369299,0.305010124129613,0.551,0.666,1
"856",1.07652706545187e-24,0.202809961858225,0.64,0.481,3.94019671226038e-20,"IFT22",2.74762133405697e-138,-0.518197039287995,0.64,0.888,1.00565688447819e-133
"857",1.14202125707504e-24,0.248393222843649,0.64,0.482,4.17991200302037e-20,"CIR1",1.32202591750742e-22,0.433278362710056,0.64,0.721,4.83874706066889e-18
"858",1.23403309885352e-24,0.223431311419432,0.738,0.59,4.51668454511377e-20,"COA1",0.00454054520645316,0.144880434031497,0.738,0.877,1
"859",1.30917767750544e-24,0.229521305262806,0.597,0.443,4.79172121743765e-20,"SCFD1",0.00104602993612702,0.0335213869407543,0.597,0.761,1
"860",1.84305512383976e-24,-0.481391643721042,0.522,0.525,6.74576605876589e-20,"DZIP3",0,-1.0293186630097,0.522,0.865,0
"861",1.9172344698481e-24,-0.243797457342656,0.858,0.839,7.01726988309102e-20,"PRKACB",0.105792541938231,0.0661467954657964,0.858,0.951,1
"862",2.03785585741976e-24,0.266056671743426,0.733,0.621,7.45875622374207e-20,"CAMK1D",0,-1.33641399496609,0.733,0.983,0
"863",2.18538588577051e-24,0.230823592278506,0.532,0.383,7.99873088050866e-20,"TLE5",8.34235820202812e-29,-0.165040694174588,0.532,0.759,3.05338652552431e-24
"864",5.30021812307365e-24,0.18247931441765,0.871,0.761,1.93993283522619e-19,"HNRNPA1",7.79935389310263e-08,0.176460448554248,0.871,0.954,0.00285464151841449
"865",5.39123957922511e-24,-0.429563018520054,0.564,0.567,1.97324759839218e-19,"PDZD2",1.40861911120715e-294,-0.898920586807788,0.564,0.889,5.15568680892929e-290
"866",6.34039955385168e-24,0.221370085882125,0.74,0.583,2.32064964070525e-19,"CFDP1",0.413321771409402,0.126089782604451,0.74,0.876,1
"867",1.08455283585928e-23,0.204601534207779,0.815,0.688,3.96957183452854e-19,"DYNLRB1",3.01312789046171e-06,0.1680143981602,0.815,0.923,0.110283493918789
"868",1.12300314108208e-23,0.205658292913129,0.855,0.737,4.11030379667454e-19,"CNBP",1.89270819167294e-59,0.39747533926351,0.855,0.921,6.92750125234213e-55
"869",1.66751105205923e-23,0.22002869426044,0.498,0.354,6.10325720164198e-19,"SINHCAF",2.63640230579755e-05,0.352989891263637,0.498,0.578,0.964949607944961
"870",2.01386943170411e-23,0.13735576754459,0.998,0.996,7.37096350698023e-19,"RPL7A",1.04625820623531e-24,0.141909413851676,0.998,1,3.82940966064187e-20
"871",2.19204855714094e-23,-0.341663538056885,0.58,0.594,8.02311692399156e-19,"TSPAN5",3.29710032030649e-62,-0.260062804679141,0.58,0.83,1.20677168823538e-57
"872",3.01774907125196e-23,-0.454207471359662,0.525,0.522,1.10452633756893e-18,"MLLT10",1.35812834328065e-10,0.00137262628533801,0.525,0.704,4.97088554924149e-06
"873",3.32273168970453e-23,-0.296780217491285,0.758,0.733,1.21615302574876e-18,"PPP2R5E",0.0739017192541411,0.131714849654761,0.758,0.888,1
"874",3.37169608990172e-23,0.176472794915119,0.866,0.754,1.23407448586493e-18,"SEC61B",0.348931363983723,0.0544203225716975,0.866,0.966,1
"875",4.1866470454695e-23,0.219116758636692,0.814,0.722,1.53235468511229e-18,"SLC25A4",7.62241983623372e-87,-0.336932282936961,0.814,0.967,2.7898818842599e-82
"876",4.34512722093524e-23,0.218785090595739,0.606,0.457,1.59036001413451e-18,"AHCYL1",4.64838446793624e-88,-0.410719556070708,0.606,0.858,1.70135519910934e-83
"877",6.05460400741703e-23,0.171530910469514,0.565,0.411,2.21604561275471e-18,"SMAP1",8.80943503626026e-61,-0.310704604418953,0.565,0.817,3.22434131762162e-56
"878",7.30512372122488e-23,-0.432959973091717,0.569,0.564,2.67374833320552e-18,"STRBP",7.59546044395194e-33,-0.189372076198838,0.569,0.789,2.78001447709085e-28
"879",8.28332200649457e-23,0.185930091541142,0.824,0.696,3.03177868759708e-18,"PET100",0.0596891552163616,0.0941926143402096,0.824,0.93,1
